gid	osm_id	code	fclass	name	coordinates
62490	1630130209	4111	peak	Lutterkopf - Monte Luta	POINT(12.0474493 47.0041869)
62491	1630130210	4111	peak	Löffelspitz	POINT(12.0552017 47.0611036)
62492	1630130212	4111	peak	Muslahner	POINT(12.0289372 47.0366067)
62493	1630130213	4111	peak	Obere Lenk	POINT(12.1242992 47.0242527)
62494	1630130214	4111	peak	Obermooskopf	POINT(11.9939281 47.0291479)
62496	1630130217	4111	peak	Öfenle	POINT(12.0121367 47.0432401)
62497	1630130218	4111	peak	Plattakopf	POINT(12.0951564 47.0583561)
62498	1630130219	4111	peak	Platten	POINT(12.0020561 47.0455518)
62499	1630130220	4111	peak	Rainhart Spitz	POINT(12.1795612 47.0425896)
62500	1630130221	4111	peak	Rauchkofel	POINT(11.9974863 46.9587019)
62501	1630130223	4111	peak	Riepe	POINT(12.1189105 47.0295576)
62502	1630130224	4111	peak	Rotwand	POINT(11.9858136 47.03952)
62503	1630130225	4111	peak	Innere Hohe Warte (Sauspitze)	POINT(12.1953216 47.0584478)
62504	1630130226	4111	peak	Sauwipfel	POINT(12.0916476 47.0656221)
62505	1630130227	4111	peak	Schneespitz - Cima della Neve	POINT(12.1063657 47.0044951)
62506	1630130228	4111	peak	Schottenberg	POINT(12.0671827 47.0046848)
62507	1630130229	4111	peak	Schroppa	POINT(12.1521316 47.0704808)
62508	1630130230	4111	peak	Schwarzkopf	POINT(12.1358247 47.0738794)
62509	1630130231	4111	peak	Schönberg	POINT(12.0304399 47.0023305)
62510	1630130232	4111	peak	Schönbergspitz - Belmonte	POINT(12.0375298 46.9880955)
62511	1630130233	4111	peak	Fuchskopf	POINT(11.9800825 47.0167389)
62513	1630130235	4111	peak	Speiker - Cima di Croda Rossa	POINT(11.9851467 47.0415802)
62514	1630130236	4111	peak	Hochkopf	POINT(11.9791706 47.0187843)
62515	1630130237	4111	peak	Stege Ötschen	POINT(12.1207168 47.0214599)
62516	1630130242	4111	peak	Untere Lenk	POINT(12.1214413 47.0274903)
62517	1630130246	4111	peak	Untermooskopf	POINT(11.9966753 47.0254708)
62518	1630130248	4111	peak	Wagner	POINT(12.0605145 47.0497718)
62519	1630130250	4111	peak	Weiße Wand	POINT(12.0872609 46.98785)
62520	1630130257	4111	peak	Zatlkopf	POINT(12.0426593 47.0510257)
62521	1630233262	4111	peak	Zirbner	POINT(12.0622285 47.0426777)
62525	1633038007	4111	peak	Riesernock	POINT(12.1317679 46.9297221)
62537	1636659079	4111	peak	Hoher Sattel	POINT(11.4091369 46.9733881)
62538	1636659080	4111	peak	Koatnerberg	POINT(11.4250027 46.9826551)
62545	1638946896	4111	peak	Furtschaglspitze	POINT(11.7737844 47.0045386)
62546	1638949271	4111	peak	Pfitscher Grat	POINT(11.7285799 46.9868119)
62549	1638953390	4111	peak	Hintere Stangenspitze	POINT(11.975664 47.0574785)
62552	1638988664	4111	peak	Hohe Wand - Croda Alta	POINT(11.627203 47.0132978)
62553	1639021365	4111	peak	Kleinspitze	POINT(12.0801387 47.0883729)
62581	1641022421	4111	peak	Penegal	POINT(11.2166739 46.4387549)
62623	1649284565	4111	peak	Blickenspitz - Cima Vista	POINT(11.6029062 46.9077781)
62624	1649284595	4111	peak	Hühnerspiel	POINT(11.6815209 46.8959374)
62625	1649284606	4111	peak	Kofelspitz - Cima del Covolo	POINT(11.6128056 46.871633)
62626	1649284617	4111	peak	Rübespitz - Cima Riva	POINT(11.5992917 46.9376826)
62627	1649284640	4111	peak	Steinwand	POINT(11.6370881 46.8659318)
62628	1649284645	4111	peak	Viedspitz	POINT(11.6022803 46.9474287)
62629	1649284653	4111	peak	Zwölferspitz - Cima Dodici	POINT(11.6024308 46.9446853)
62683	1653401529	4111	peak	Hochgall - Monte Collalto	POINT(12.1398073 46.9107748)
62844	1657293712	4111	peak	Rosserspitze	POINT(12.2876535 46.7999649)
62845	1657294078	4111	peak	Hochkreuzspitze	POINT(12.2754002 46.8737858)
62846	1657294245	4111	peak	Deferegger Pfannhorn	POINT(12.242155 46.8908746)
62850	1659566808	4111	peak	Hochgruben - Tovo Alto	POINT(12.4100412 46.7061675)
62851	1659572072	4111	peak	\N	POINT(12.3583679 46.7703099)
62852	1659572274	4111	peak	Hochrast - Pausa Alta	POINT(12.3575928 46.7745358)
62853	1659572356	4111	peak	Gumriaul	POINT(12.3412162 46.7768793)
62854	1659572456	4111	peak	Marchkinkele - Cornetto Di Confine	POINT(12.3277109 46.780734)
62855	1659572549	4111	peak	Spitzkinkele	POINT(12.2900768 46.7832965)
62856	1659572937	4111	peak	Blankenstein - Sasso Planca	POINT(12.3121082 46.7842483)
62864	1663131958	4111	peak	Obere Fermeda - Ferméda di Sopra	POINT(11.7464295 46.6020854)
62865	1663131969	4111	peak	Untere Fermeda - Ferméda di Sotto	POINT(11.7431804 46.6020249)
62866	1663131978	4111	peak	Große Fermeda - Gran Fermeda - Grande Fermeda	POINT(11.7514828 46.602606)
62867	1663131987	4111	peak	Villnößerturm - Ciampanil de Funes - Campanile di Fùnes	POINT(11.753222 46.603464)
62868	1663132007	4111	peak	Pitl Sas Rigais	POINT(11.7623756 46.6080899)
62869	1663132042	4111	peak	La Furchёta	POINT(11.7736385 46.6121209)
62870	1663163220	4111	peak	Frankfurter Würstel - Monolite della Salsiccia	POINT(12.3128684 46.6349156)
62873	1667213215	4111	peak	Äusserer Nockenkopf - Dosso di Fuori	POINT(10.4604122 46.8245386)
62874	1667238708	4111	peak	Innerer Nockenkopf - Dosso di Dentro	POINT(10.4410077 46.7954159)
62875	1667450606	4111	peak	Piz Rusenna	POINT(10.45719 46.83028)
63413	1680565580	4111	peak	Monte Gronlait	POINT(11.3588461 46.0928879)
63414	1680658209	4111	peak	Hoamut	POINT(11.3586452 46.0968033)
63415	1680658230	4111	peak	Mut	POINT(11.3538447 46.1004514)
63957	1684383610	4111	peak	Saxner - Sassonero	POINT(11.2660249 46.8422847)
65742	1701103294	4111	peak	Col delle Farine	POINT(11.7615357 45.8701687)
65743	1701103295	4111	peak	Monte Asolone	POINT(11.7452643 45.8736703)
67089	1708740055	4111	peak	Johanniskofel - Monte San Giovanni	POINT(11.3687788 46.5497183)
69100	1717715973	4111	peak	Kreuzspitze/Eggeberg	POINT(12.3129143 46.8292062)
70556	1726345761	4111	peak	Kahorn	POINT(12.2775979 46.8872101)
70558	1726413278	4111	peak	Vordere Stangenspitze	POINT(11.9738786 47.0681414)
72796	1762918433	4111	peak	Geierskragen - Cima degli Avvoltoi	POINT(11.4174557 46.9664377)
72979	1768346862	4111	peak	Cima della Mandria	POINT(11.843346 45.8805958)
72980	1768346867	4111	peak	Monte Palon	POINT(11.8589582 45.8837678)
72981	1768346868	4111	peak	Monte Piz	POINT(11.8496096 45.8896945)
72982	1768359118	4111	peak	Monte Valderoa	POINT(11.8455908 45.9178029)
73759	1775976838	4111	peak	Gantkofel - Macaion	POINT(11.2094293 46.4943919)
73882	1776958475	4111	peak	Lavinaspitz - Monte Lira	POINT(11.2116828 46.3882643)
75146	1794135651	4111	peak	Monte Fior	POINT(11.5999747 45.9164239)
75147	1794154996	4111	peak	Monte Chiesa	POINT(11.5012572 45.9926092)
76071	1799277564	4111	peak	Herrstein - Sasso del Signore	POINT(12.1073212 46.6980617)
76072	1799472653	4111	peak	Spitz di Tonezza	POINT(11.3192222 45.8750375)
76074	1799503589	4111	peak	Cima del Coston	POINT(11.2280485 45.8247384)
76076	1799507868	4111	peak	Cima Grama	POINT(11.224111 45.8249178)
76077	1799509999	4111	peak	Monte Borcoletta	POINT(11.2190737 45.8327309)
76078	1799511225	4111	peak	Coston dei Laghi	POINT(11.2188887 45.8405862)
76085	1800187090	4111	peak	Monte Cucco	POINT(11.4610517 45.8016218)
76086	1800188353	4111	peak	Monte Croce	POINT(11.4369332 45.8040152)
76089	1801412954	4111	peak	\N	POINT(11.9297492 46.1616275)
76096	1803202740	4111	peak	Cima Favaro	POINT(11.4536922 45.7982243)
76097	1803204467	4111	peak	Monte Foraoro	POINT(11.4765647 45.7978847)
76098	1803207564	4111	peak	Cima Fonte	POINT(11.4946303 45.8077479)
76099	1803211278	4111	peak	Monte Corno	POINT(11.5360007 45.8132968)
76100	1803214820	4111	peak	Cima del Porco	POINT(11.5052113 45.8119694)
76716	1811231077	4111	peak	Monte Malcroba	POINT(11.6439455 45.822288)
76874	1813416058	4111	peak	Fleckner	POINT(11.2699387 46.8416792)
76875	1813416059	4111	peak	Glaitner Hochjoch - Monte Fumaiolo	POINT(11.2466324 46.8415851)
76876	1813803568	4111	peak	Cima di Campolongo	POINT(11.3881066 45.8887563)
76878	1813896893	4111	peak	Castel Cesil	POINT(11.8691868 45.8805101)
76879	1813896894	4111	peak	Monte Boccaor	POINT(11.820945 45.8821753)
76880	1813896895	4111	peak	Monte Meatte	POINT(11.8271517 45.884477)
76881	1813896896	4111	peak	Punta Muscè	POINT(11.8467271 45.8730684)
76882	1814975619	4111	peak	Col della Pausa	POINT(11.8398018 45.9193453)
76883	1814978973	4111	peak	Col dell'Orso	POINT(11.825028 45.9082874)
76884	1814978987	4111	peak	Monte Solarolo q.1666	POINT(11.8331121 45.9155646)
76885	1814990197	4111	peak	Monte Casonet	POINT(11.8204711 45.901739)
76894	1816622846	4111	peak	Cima della Rosetta	POINT(11.8312066 46.2627327)
77068	1817618920	4111	peak	Cima del Prà	POINT(11.4891058 46.0084353)
77069	1817633250	4111	peak	Monte Trentin	POINT(11.4574938 45.9891866)
77071	1817647310	4111	peak	Monte Maronia	POINT(11.2124703 45.8705678)
77072	1817650398	4111	peak	Cima Valbona	POINT(11.2713287 45.8706126)
77073	1817653949	4111	peak	Monte Campomolon	POINT(11.2846754 45.8734961)
77074	1817658165	4111	peak	Monte Melignone	POINT(11.3031719 45.8753038)
77075	1817668962	4111	peak	Scoglio dell'aquila	POINT(11.3374612 45.8800692)
77076	1817675947	4111	peak	Monte Cimone	POINT(11.3474218 45.8216168)
77078	1819124625	4111	peak	Campanile Pradidali	POINT(11.8451299 46.24435)
77079	1819124626	4111	peak	Cima di Ball	POINT(11.8446253 46.2429769)
77080	1819124627	4111	peak	Cima di Val di Roda	POINT(11.8398668 46.2463073)
77081	1819124629	4111	peak	Col dei Bechi	POINT(11.8364381 46.2554215)
77082	1819124632	4111	peak	Pala di San Martino	POINT(11.8503179 46.2537463)
77083	1819124633	4111	peak	Sass Maòr	POINT(11.8487277 46.2326015)
77120	1820820055	4111	peak	Monte Fregasoga	POINT(11.3812603 46.1851424)
77121	1821569260	4111	peak	Monteròdes	POINT(10.4687486 46.690272)
77122	1821573510	4111	peak	Stoamandl	POINT(10.4661037 46.6744171)
77123	1821573513	4111	peak	Tellakopf - CIma di Tella	POINT(10.4607277 46.6751121)
77124	1821593390	4111	peak	Arundakopf - Cima d'Arunda	POINT(10.4291483 46.685346)
77585	1824076527	4111	peak	Sonnklar Nock	POINT(11.90787 46.9152307)
77601	1824082899	4111	peak	Tristennöckl	POINT(12.1030291 46.9256045)
77604	1825134998	4111	peak	Cima Neutra	POINT(11.3460193 45.8195674)
77671	1826445040	4111	peak	Monte Medata	POINT(11.8466563 45.9041485)
77676	1828430181	4111	peak	Roter Grat - Cresta Rossa	POINT(11.2070203 46.9625429)
77783	1829604689	4111	peak	Hohes Eis	POINT(11.1638045 46.9523934)
78044	1835480099	4111	peak	Kofelboden - Plano del Covolo	POINT(10.5922632 46.7455456)
78481	1838256775	4111	peak	Piza de Puez - Östliche Puezspitze - Piz de Puez	POINT(11.8138121 46.5979627)
78482	1838256795	4111	peak	Westliche Puezspitze - Piz de Puez	POINT(11.8106777 46.5987067)
78483	1838259050	4111	peak	Gissplatte - Monte Lasta	POINT(11.5284738 46.7195391)
78484	1838259157	4111	peak	Hochgschier - Monte Casura	POINT(11.5426008 46.782008)
78530	1838701607	4111	peak	Pizes di Cin Dëic	POINT(11.736938 46.5133946)
78531	1838701719	4111	peak	Saslonch - Langkofel - Sassolungo	POINT(11.7353107 46.5249417)
78632	1839987131	4111	peak	Schönblickkopf	POINT(10.7132398 46.7739372)
78633	1840663287	4111	peak	Piz Valdasass	POINT(10.4134507 46.6993951)
78634	1840898518	4111	peak	Plattner Spitze	POINT(11.8901398 46.8650306)
78845	1844004852	4111	peak	Lutterkopf	POINT(12.0983146 46.7936281)
79319	1867424523	4111	peak	Monte Coppolo	POINT(11.7108789 46.0828894)
79320	1868618505	4111	peak	Monte Castelgomberto	POINT(11.6006815 45.9230172)
79321	1868618506	4111	peak	Monte Spil	POINT(11.6045193 45.9135064)
79401	1873310402	4111	peak	Sueskopf	POINT(12.1904485 46.7095731)
79493	1876613939	4111	peak	Blaulackenspitze - Cima del Lago Azzurro	POINT(10.9775977 46.710953)
79494	1876614393	4111	peak	Texelspitze - Cima Tessa	POINT(10.9718281 46.7193997)
79495	1876617887	4111	peak	Schwarzkopf	POINT(10.4623976 46.7530956)
79690	1883268543	4111	peak	Piz Miara	POINT(11.7954081 46.5236057)
79692	1883624661	4111	peak	Cëndles	POINT(11.871607 46.6307466)
79705	1886079974	4111	peak	Col de Ciampac	POINT(11.6320386 46.4199435)
79706	1886594527	4111	peak	Monte Piana	POINT(12.2426651 46.6158611)
79707	1886607282	4111	peak	Monte Piano	POINT(12.2451023 46.6235932)
79726	1889476248	4111	peak	Cima di Cece	POINT(11.6839946 46.2607604)
79731	1890686749	4111	peak	Col Santo	POINT(11.7989967 46.2074138)
79732	1890686804	4111	peak	Spiz del Doch	POINT(11.7984769 46.2001123)
79733	1890687337	4111	peak	\N	POINT(11.8012272 46.1896644)
79762	1912540247	4111	peak	Scheiblehnkogel	POINT(11.1443228 46.9305129)
79771	1923699634	4111	peak	Dos Alt	POINT(11.2189937 45.9712868)
79772	1923765101	4111	peak	Sommi	POINT(11.2435183 45.9883896)
80522	1937715972	4111	peak	Col Della Beretta	POINT(11.7336299 45.8872112)
80549	1940628365	4111	peak	Johanniskofel	POINT(11.2600475 46.5252852)
80550	1941074493	4111	peak	Sasso del Gazzo - Leitenspitze	POINT(11.4194827 46.3254853)
80554	1946017445	4111	peak	Col Muson	POINT(11.8709634 45.8396198)
80555	1946025820	4111	peak	I Colli	POINT(11.8554951 45.8227343)
80558	1951109338	4111	peak	Col Ombert	POINT(11.7984793 46.4183753)
80585	1966582791	4111	peak	Punta Altaburg	POINT(11.3887935 45.8722982)
80592	1972238995	4111	peak	\N	POINT(10.5043486 46.6795785)
80610	1977956076	4111	peak	Kreuzspitze	POINT(10.8935341 46.6883243)
80612	1985410763	4111	peak	Monte san Nicolò	POINT(11.8564141 45.7960552)
80660	1998465442	4111	peak	Piz di Sagron	POINT(11.9286994 46.1757269)
80661	1998483116	4111	peak	Cima Palughet	POINT(11.9116243 46.1818225)
80664	1998583645	4111	peak	Punta del Comedon	POINT(11.9555675 46.1683318)
80826	2021368768	4111	peak	Zsigmondkopf - Collerena	POINT(12.3842932 46.6312121)
80827	2021368789	4111	peak	Elferkofel - Cima Undici	POINT(12.3787741 46.6360396)
80828	2021368832	4111	peak	Neunerkofel - Pala di Popera	POINT(12.3986963 46.6426456)
80829	2021368870	4111	peak	Sextener Rotwand - Croda Rossa di Sesto	POINT(12.3821168 46.644142)
80830	2021368872	4111	peak	Croda Sora i Colesei - Arzalpenkopf	POINT(12.406286 46.64396)
80831	2021386989	4111	peak	Quota 3153	POINT(11.8734113 46.433827)
80832	2021387014	4111	peak	Quota 3065	POINT(11.8755646 46.4346832)
80833	2021504051	4111	peak	Monte Seluggio	POINT(11.314353 45.8350858)
80839	2023277901	4111	peak	Cima dei Bureloni	POINT(11.8320208 46.2976517)
80842	2025315140	4111	peak	Rauhkofel - Monte Scabro	POINT(12.2095268 46.6062467)
80843	2025315414	4111	peak	Torre Lavaredo	POINT(12.2892877 46.6191055)
80844	2025315435	4111	peak	Westliche Zinne - Cima Ovest	POINT(12.2972547 46.6190749)
80845	2025315453	4111	peak	Cima Piccola - Kleine Zinne	POINT(12.3061256 46.619391)
80846	2025315458	4111	peak	Col de Medo - Col di Mezzo	POINT(12.2811675 46.6193463)
80847	2025315472	4111	peak	Zwölferkofel - Croda dei Toni	POINT(12.3599353 46.619131)
80848	2025315478	4111	peak	Große Zinne - Cima Grande	POINT(12.3026147 46.6194277)
80849	2025315532	4111	peak	Punta di Frida	POINT(12.307688 46.6203662)
80850	2025315619	4111	peak	Croda dell'Arghena - Katzenleitenkopf	POINT(12.2687613 46.6224797)
80851	2025315652	4111	peak	Monte Giralba di Sopra	POINT(12.3864855 46.6238039)
80852	2025315731	4111	peak	Cime Passaporto - Passportenkofel	POINT(12.3165925 46.6242823)
80853	2025315744	4111	peak	Sandbühel - Collerena	POINT(12.3502854 46.6244587)
80854	2025349256	4111	peak	Piza Nord - Punta Nord	POINT(12.0186898 46.5561837)
80855	2025349313	4111	peak	Mont Ciase - Monte Casale	POINT(12.0276972 46.5637266)
80856	2025349330	4111	peak	Mont Ciastel - Monte Castello	POINT(12.0285004 46.5674771)
80857	2025349365	4111	peak	Piz Forcia Rossa IV	POINT(12.0335345 46.5754831)
80858	2025349396	4111	peak	Piz Forcia Rossa II	POINT(12.0402347 46.5796512)
80859	2025349418	4111	peak	Piz Forcia Rossa I	POINT(12.0465166 46.5839161)
80860	2025349694	4111	peak	Ciamin	POINT(12.0526861 46.6186813)
80861	2025350016	4111	peak	Crep Checio - Hohe Gaisl - Croda Rossa d'Ampezzo	POINT(12.144291 46.6339606)
80862	2025350170	4111	peak	Hohe Schlecht Gaisl - Crodaccia Alta	POINT(12.1340905 46.6441871)
80863	2025350196	4111	peak	Kleine Gaisl - Croda Rossa Piccada	POINT(12.1236949 46.646436)
80864	2025350252	4111	peak	Remeda Rossa - Rote Wand	POINT(12.1120405 46.6522729)
80865	2025350592	4111	peak	Roter Turm	POINT(12.1087908 46.6566329)
80947	2065113000	4111	peak	Cima Campido	POINT(11.8471456 46.3077752)
81246	2088701510	4111	peak	\N	POINT(11.4321114 46.7551614)
81749	2108469466	4111	peak	Zinseler - Cima di Stilves	POINT(11.44272 46.8410154)
82003	2117785390	4111	peak	Telfer Weißen Ostgipfel - Cime Bianche di Telves cima invernale	POINT(11.352932 46.9214591)
82206	2120499919	4111	peak	Hochscheibe - Cima Capra	POINT(11.4600753 46.776993)
161439	2143345502	4111	peak	Cima Immink	POINT(11.8504281 46.2515644)
161440	2143346718	4111	peak	Cima Pradidali	POINT(11.8497027 46.2484306)
161441	2143349385	4111	peak	Il Nuvolo	POINT(11.8313047 46.2854316)
161442	2143351459	4111	peak	Cima delle Comelle	POINT(11.8441201 46.2897082)
161443	2143352627	4111	peak	Cima Zopel	POINT(11.853606 46.3106901)
161444	2143353946	4111	peak	Sass d'Ortiga	POINT(11.9160665 46.237333)
161445	2143354924	4111	peak	Croda Granda	POINT(11.9290873 46.2487483)
161446	2143358225	4111	peak	Sasso delle Lede	POINT(11.8735956 46.2392501)
161447	2143358549	4111	peak	Cima Canali	POINT(11.8636961 46.2439504)
161448	2143360888	4111	peak	Cima Corona	POINT(11.8367461 46.2731502)
161449	2143361136	4111	peak	Croda della Pala	POINT(11.8308229 46.2791814)
161450	2143361927	4111	peak	Cimerlo	POINT(11.8485892 46.2241618)
161526	2149137721	4111	peak	Mittlerhochkreuz - Monte Croce d Mezzo	POINT(12.2772191 46.8719552)
161527	2149137766	4111	peak	Unterhochkreuz	POINT(12.271281 46.8712445)
161532	2150755540	4111	peak	Innerrodelkunke	POINT(12.222293 46.8798787)
161533	2152031436	4111	peak	Fellhorn	POINT(12.199548 46.8378223)
161536	2154816488	4111	peak	Beispitz	POINT(12.2677581 46.7988257)
161537	2154816491	4111	peak	Sealaspitz	POINT(12.2597431 46.7982579)
161538	2156079275	4111	peak	Gerichtshals	POINT(12.2542349 46.8178387)
161539	2156092438	4111	peak	Hochstein	POINT(12.2620502 46.8195423)
161540	2156092625	4111	peak	Körlspitz - Pizzo Quaira	POINT(12.2829267 46.8149383)
161541	2156160738	4111	peak	Hochhorn	POINT(12.2655884 46.7930369)
161544	2158634410	4111	peak	Rosskofel	POINT(12.2318823 46.7806597)
161551	2161621976	4111	peak	Hochalpenkopf - Col Alt	POINT(12.0450482 46.7129844)
161552	2161621983	4111	peak	Muntejela de Sennes - Monte Sella di Sennes	POINT(12.0185456 46.6719744)
161560	2165047316	4111	peak	Südlicher-Rosslauf	POINT(11.3812027 46.9731893)
161561	2165047319	4111	peak	Schwarze Wand - Monte Delfero	POINT(11.3591064 46.9902092)
161562	2165054647	4111	peak	Rotspitze - Cima Rossa	POINT(11.3653495 46.9762996)
161563	2167218654	4111	peak	Rudlhorn	POINT(12.1418567 46.7974088)
161564	2170804143	4111	peak	Million	POINT(12.1545933 46.8168155)
161565	2170804144	4111	peak	Frisiberg	POINT(12.158356 46.8253928)
161566	2170804176	4111	peak	Laxiedenspitz - Cima dell'Acquasetta	POINT(12.1723898 46.8053837)
161567	2171775330	4111	peak	Eisatz	POINT(12.15527 46.8020139)
161568	2171983084	4111	peak	Innerriedl	POINT(12.1600189 46.8106602)
161657	2185939771	4111	peak	Croce di Padela	POINT(11.86704 46.1658692)
161669	2193792961	4111	peak	Schalderer Nock - Dosso di Scaleres	POINT(11.5689616 46.728545)
161676	2194879253	4111	peak	Cima del Vajolet - Vajoletspitze	POINT(11.6314676 46.4720495)
161677	2194879254	4111	peak	König Laurin Wand - Croda di Re Laurino	POINT(11.6182735 46.4586897)
161678	2194879255	4111	peak	Ciastelat - Burgstall - Monte Castello	POINT(11.5743866 46.5195386)
161679	2194879256	4111	peak	Jungschlern - Piccolo Sciliar	POINT(11.5556213 46.5141385)
161680	2194879257	4111	peak	Rosengartenspitze - Cima Catinaccio - Ciadenac	POINT(11.6216187 46.4541483)
161692	2202174111	4111	peak	Monte Agner	POINT(11.9527096 46.2764078)
161727	2208275958	4111	peak	Cima Valles o Venegia	POINT(11.8028356 46.3331102)
165424	2222830534	4111	peak	Seenock - Cima Gelata	POINT(11.5555365 46.7234472)
167593	2229166503	4111	peak	Kälberberg - Monte dei Vitelli	POINT(11.5389052 46.7293082)
167594	2229202345	4111	peak	Schneelahnspitz - Cima della Valanga	POINT(11.5534664 46.7588921)
167595	2229202557	4111	peak	Kaserbacher Hörndle	POINT(11.5432129 46.7562774)
167596	2229202636	4111	peak	Berger Gipfele	POINT(11.590884 46.7531034)
167597	2229292139	4111	peak	Spilucker Köpfl - Castelliera	POINT(11.6061893 46.7532733)
168350	2231885340	4111	peak	Sasso delle Dodici	POINT(11.7007536 46.4080754)
168351	2232220301	4111	peak	Lufiskofel - Dosso Lives	POINT(11.5919821 46.7619957)
168920	2234755922	4111	peak	Rösslspitze - Monte Cavallino	POINT(11.5824995 46.7177483)
169170	2235247041	4111	peak	Waldkofel	POINT(11.6053372 46.7622385)
169550	2235869439	4111	peak	Cima Arinàs	POINT(11.7700803 46.1585271)
169551	2235869443	4111	peak	Cima dei Paradisi	POINT(11.6628301 46.2299924)
169552	2235869446	4111	peak	Cima della Stanga	POINT(11.8472174 46.2286584)
169553	2235869457	4111	peak	Pecolet	POINT(11.7735853 46.1470163)
169554	2235869473	4111	peak	Torre Pradidali	POINT(11.853226 46.2475332)
170669	2239454492	4111	peak	Medalges	POINT(11.7970263 46.6274685)
170670	2239458622	4111	peak	Antersasc	POINT(11.8334143 46.6110669)
171246	2242613644	4111	peak	Großer Priol - Col Priol	POINT(11.2927286 46.4195766)
178608	2260427340	4111	peak	Ortlkopf	POINT(11.4232489 46.51421)
181100	2270891589	4111	peak	Scheibenberg - Monte del Bersaglio	POINT(11.6076709 46.7647552)
181101	2270891664	4111	peak	Rotes Mandl - Ometto Rosso	POINT(11.5278961 46.7847836)
181102	2270891769	4111	peak	Sattelspitz - Monte Sella	POINT(11.5745158 46.7753394)
182766	2278286943	4111	peak	Mühltalegg	POINT(11.5852093 46.7914178)
182767	2278286946	4111	peak	Grannbichl	POINT(11.5918156 46.7892159)
183157	2280432333	4111	peak	Sölderleegg	POINT(11.5965528 46.8172715)
183255	2281094407	4111	peak	Lenzkofel	POINT(11.5751932 46.799627)
183256	2281094452	4111	peak	Lundenegg - Dosso Lunden	POINT(11.5589458 46.8008449)
183257	2281094456	4111	peak	Sandbühel - Dosso di Rena	POINT(11.5659544 46.790203)
183258	2281099880	4111	peak	Mahdlkopf	POINT(11.6186099 46.792839)
183259	2281099885	4111	peak	Brandegg - Monte Bruciato	POINT(11.6251867 46.797907)
